序号,交易营业部名称,买入金额,买入金额-占总成交比例,卖出金额,卖出金额-占总成交比例,净额,类型,trade_date,股票代码,股票名称
1,深股通专用,20501937.0,0.007436841175,67031976.0,0.02431507614,-46530039.0,日换手率达到30%的前5只证券,20260723,300164,通源石油
2,机构专用,16014805.0,0.005809185797,35116246.0,0.012738013202,-19101441.0,日换手率达到30%的前5只证券,20260723,300164,通源石油
3,东方财富证券股份有限公司拉萨东环路第二证券营业部,33396367.0,0.012114146932,32731780.0,0.011873075663,664587.0,日换手率达到30%的前5只证券,20260723,300164,通源石油
4,东方财富证券股份有限公司拉萨金融城南环路证券营业部,33840603.0,0.012275288417,31575116.13,0.011453509186,2265486.87,日换手率达到30%的前5只证券,20260723,300164,通源石油
5,东方财富证券股份有限公司拉萨团结路第一证券营业部,28911350.67,0.010487258989,28217550.0,0.010235590798,693800.67,日换手率达到30%的前5只证券,20260723,300164,通源石油
1,机构专用,22062791.0,0.045726631219,24057210.0,0.04986019991,-1994419.0,日涨幅达到15%的前5只证券,20260723,300214,日科化学
2,机构专用,17320453.0,0.035897813966,24026599.0,0.049796756536,-6706146.0,日涨幅达到15%的前5只证券,20260723,300214,日科化学
3,机构专用,13381702.0,0.02773448529,21494667.0,0.044549155684,-8112965.0,日涨幅达到15%的前5只证券,20260723,300214,日科化学
4,机构专用,11963753.0,0.024795689785,20514136.0,0.042516938662,-8550383.0,日涨幅达到15%的前5只证券,20260723,300214,日科化学
5,机构专用,15917221.0,0.032989520442,10650088.0,0.022073029946,5267133.0,日涨幅达到15%的前5只证券,20260723,300214,日科化学
1,深股通专用,72530046.86,0.07680159286,117990449.0,0.124939315742,-45460402.14,日涨幅达到15%的前5只证券,20260723,300444,双杰电气
2,机构专用,15861163.0,0.016795281897,22130687.0,0.023434039908,-6269524.0,日涨幅达到15%的前5只证券,20260723,300444,双杰电气
3,机构专用,7770498.0,0.008228129576,19112901.0,0.020238526025,-11342403.0,日涨幅达到15%的前5只证券,20260723,300444,双杰电气
4,机构专用,7820797.0,0.008281390858,16893696.0,0.017888624346,-9072899.0,日涨幅达到15%的前5只证券,20260723,300444,双杰电气
5,机构专用,15366435.0,0.016271417649,16008801.0,0.016951614811,-642366.0,日涨幅达到15%的前5只证券,20260723,300444,双杰电气
1,世纪证券有限责任公司吉安吉州大道证券营业部,3894.0,1.1334434e-05,7529660.0,0.021916906607,-7525766.0,日涨幅达到15%的前5只证券,20260723,300510,金冠股份
2,国投证券股份有限公司江门建设二路证券营业部,19453.0,5.6622687e-05,5446622.0,0.015853717923,-5427169.0,日涨幅达到15%的前5只证券,20260723,300510,金冠股份
3,机构专用,8800045.0,0.0256146711,4534694.0,0.013199329702,4265351.0,日涨幅达到15%的前5只证券,20260723,300510,金冠股份
4,华泰证券股份有限公司黄冈东门路证券营业部,7785.0,2.2660136e-05,4444599.0,0.012937086294,-4436814.0,日涨幅达到15%的前5只证券,20260723,300510,金冠股份
5,机构专用,3099859.0,0.00902289349,4000924.0,0.011645662307,-901065.0,日涨幅达到15%的前5只证券,20260723,300510,金冠股份
1,深股通专用,106634760.9,0.08854828661,93944642.73,0.07801055753,12690118.17,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,300643,万通智控
2,机构专用,51688818.95,0.04292180445,47279349.9,0.039260231751,4409469.05,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,300643,万通智控
3,国融证券股份有限公司杭州江汉路证券营业部,0.0,0.0,33938193.46,0.028181887934,-33938193.46,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,300643,万通智控
4,中国银河证券股份有限公司长沙芙蓉中路证券营业部,12012.0,9.974628e-06,26781334.0,0.022238913641,-26769322.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,300643,万通智控
5,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,18856685.0,0.015658375691,19139534.0,0.015893250268,-282849.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,300643,万通智控
1,深股通专用,133422769.0,0.095933032816,127024140.05,0.091332319717,6398628.95,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,300688,创业黑马
2,机构专用,67065800.95,0.048221347313,50121326.6,0.036038008396,16944474.35,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,300688,创业黑马
3,国泰海通证券股份有限公司南京太平南路证券营业部,46585725.35,0.033495856459,47002001.25,0.033795165264,-416275.9,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,300688,创业黑马
4,机构专用,39358280.5,0.028299211919,33853798.0,0.024341403936,5504482.5,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,300688,创业黑马
5,机构专用,43821605.98,0.031508411915,31174007.0,0.022414592794,12647598.98,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,300688,创业黑马
1,深股通专用,85759061.44,0.034162005926,119677166.37,0.047673237067,-33918104.93,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,301012,扬电科技
2,方正证券股份有限公司长沙黄兴中路证券营业部,49015901.54,0.019525417965,49688008.8,0.019793150981,-672107.26,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,301012,扬电科技
3,机构专用,29329439.18,0.011683342358,32469720.38,0.012934269119,-3140281.2,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,301012,扬电科技
4,机构专用,17922327.46,0.00713933486,29952787.52,0.011931652324,-12030460.06,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,301012,扬电科技
5,机构专用,19172972.98,0.007637527808,28716768.04,0.011439285639,-9543795.06,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,301012,扬电科技
1,申万宏源证券有限公司上海浦东新区成山路证券营业部,0.0,0.0,2511648.0,0.058082047024,-2511648.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,301234,五洲医疗
2,西南证券股份有限公司温州汤家桥路证券营业部,0.0,0.0,2190960.0,0.050666113145,-2190960.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,301234,五洲医疗
3,招商证券股份有限公司福清侨荣城证券营业部,0.0,0.0,2115072.0,0.048911197494,-2115072.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,301234,五洲医疗
4,国金证券股份有限公司重庆江北嘴证券营业部,0.0,0.0,2026944.0,0.046873230932,-2026944.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,301234,五洲医疗
5,中银国际证券股份有限公司安徽分公司,0.0,0.0,1659744.0,0.038381703589,-1659744.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260723,301234,五洲医疗
1,深股通专用,111787574.3,0.097026618002,168237611.7,0.146022727358,-56450037.4,日涨幅达到15%的前5只证券,20260723,301292,海科新源
2,机构专用,20933921.0,0.018169707759,27036021.0,0.023466057818,-6102100.0,日涨幅达到15%的前5只证券,20260723,301292,海科新源
3,机构专用,31447324.13,0.027294871766,26620373.0,0.023105293932,4826951.13,日涨幅达到15%的前5只证券,20260723,301292,海科新源
4,机构专用,17336212.22,0.015047057342,24076343.0,0.020897189601,-6740130.78,日涨幅达到15%的前5只证券,20260723,301292,海科新源
5,机构专用,21845971.36,0.018961326706,19816152.16,0.017199534366,2029819.2,日涨幅达到15%的前5只证券,20260723,301292,海科新源
1,深股通专用,28790329.0,0.050981567141,20546789.0,0.036384005995,8243540.0,日涨幅达到15%的前5只证券,20260723,301357,北方长龙
2,机构专用,6160735.0,0.010909355188,16698143.0,0.029568870105,-10537408.0,日涨幅达到15%的前5只证券,20260723,301357,北方长龙
3,机构专用,10577397.0,0.018730326956,13736399.0,0.024324249573,-3159002.0,日涨幅达到15%的前5只证券,20260723,301357,北方长龙
4,机构专用,14561324.66,0.025785017976,11073958.0,0.019609631182,3487366.66,日涨幅达到15%的前5只证券,20260723,301357,北方长龙
5,中国国际金融股份有限公司上海分公司,8726595.0,0.01545294911,9560671.0,0.016929920825,-834076.0,日涨幅达到15%的前5只证券,20260723,301357,北方长龙
1,东方财富证券股份有限公司拉萨东环路第二证券营业部,13231181.56,0.01524686207,15986871.02,0.018422362074,-2755689.46,日换手率达到30%的前5只证券,20260723,301520,万邦医药
2,东方财富证券股份有限公司拉萨东环路第一证券营业部,8730830.0,0.010060912562,8804564.4,0.010145879896,-73734.4,日换手率达到30%的前5只证券,20260723,301520,万邦医药
3,东北证券股份有限公司江阴滨江东路证券营业部,421333.0,0.000485520217,7995223.04,0.009213240885,-7573890.04,日换手率达到30%的前5只证券,20260723,301520,万邦医药
4,东方财富证券股份有限公司昌都两江大道证券营业部,5087706.04,0.005862783448,7875934.92,0.009075780032,-2788228.88,日换手率达到30%的前5只证券,20260723,301520,万邦医药
5,东方财富证券股份有限公司山南香曲东路证券营业部,4757603.71,0.005482392273,7464135.21,0.008601245437,-2706531.5,日换手率达到30%的前5只证券,20260723,301520,万邦医药
1,机构专用,50570763.41,0.019119478584,71887653.42,0.027178835305,-21316890.01,日换手率达到30%的前5只证券,20260723,301583,托伦斯
2,中国银河证券股份有限公司北京学院南路证券营业部,19365668.1,0.007321650921,68709403.83,0.025977222538,-49343735.73,日换手率达到30%的前5只证券,20260723,301583,托伦斯
3,机构专用,86528613.82,0.032714198229,66778636.06,0.025247249911,19749977.76,日换手率达到30%的前5只证券,20260723,301583,托伦斯
4,机构专用,137332756.3,0.051921911315,65295682.72,0.024686584168,72037073.58,日换手率达到30%的前5只证券,20260723,301583,托伦斯
5,国新证券股份有限公司北京分公司,0.0,0.0,57486082.36,0.021733979209,-57486082.36,日换手率达到30%的前5只证券,20260723,301583,托伦斯
1,沪股通专用,,,79529154.72,0.042426811975,-79529154.72,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,20260723,600219,南山铝业
2,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,,,34784475.56,0.01855664642,-34784475.56,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,20260723,600219,南山铝业
3,中信证券股份有限公司深圳深南中路中信大厦证券营业部,,,27859619.0,0.014862408901,-27859619.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,20260723,600219,南山铝业
4,瑞银证券有限责任公司上海花园石桥路证券营业部,,,27549337.0,0.014696881226,-27549337.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,20260723,600219,南山铝业
5,国泰海通证券股份有限公司合肥长江西路证券营业部,,,21204203.0,0.011311911172,-21204203.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,20260723,600219,南山铝业
1,沪股通专用,,,20719849.0,0.025258964607,-20719849.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,20260723,600227,赤天化
2,国信证券股份有限公司浙江互联网分公司,,,17125196.0,0.020876827801,-17125196.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,20260723,600227,赤天化
3,东方财富证券股份有限公司拉萨金融城南环路证券营业部,,,7632303.0,0.009304318354,-7632303.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,20260723,600227,赤天化
4,东方财富证券股份有限公司拉萨东城区江苏大道证券营业部,,,7206522.0,0.008785261135,-7206522.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,20260723,600227,赤天化
5,东方财富证券股份有限公司山南香曲东路证券营业部,,,7117374.0,0.008676583404,-7117374.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,20260723,600227,赤天化
1,沪股通专用,,,235786676.44,0.07043618488,-235786676.44,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,20260723,600246,万通发展
2,中信证券股份有限公司上海分公司,,,116640223.69,0.034843751498,-116640223.69,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,20260723,600246,万通发展
3,国泰海通证券股份有限公司总部,,,91793200.0,0.027421238993,-91793200.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,20260723,600246,万通发展
4,摩根大通证券(中国)有限公司上海银城中路证券营业部,,,62064218.0,0.018540346721,-62064218.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,20260723,600246,万通发展
5,瑞银证券有限责任公司上海花园石桥路证券营业部,,,59729112.22,0.017842784226,-59729112.22,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,20260723,600246,万通发展
1,银泰证券有限责任公司大连五五路证券营业部,,,10977552.0,0.225592182067,-10977552.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,20260723,600289,ST信通
2,华泰证券股份有限公司泉州津淮街证券营业部,,,2170930.0,0.044613301382,-2170930.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,20260723,600289,ST信通
3,国泰海通证券股份有限公司总部,,,1968546.0,0.040454245868,-1968546.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,20260723,600289,ST信通
4,中信证券股份有限公司北京紫竹院路证券营业部,,,1093255.0,0.022466737667,-1093255.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,20260723,600289,ST信通
5,光大证券股份有限公司北京东中街证券营业部,,,1004605.0,0.020644951995,-1004605.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,20260723,600289,ST信通
